0.20 0.26 -0.047070 0.051221 0.069564
0.21 0.26 -0.050683 0.051793 0.072466
0.21 0.26 -0.054314 0.052188 0.075324
0.23 0.26 -0.057953 0.052411 0.078137
0.24 0.26 -0.061590 0.052464 0.080906
0.24 0.26 -0.065215 0.052353 0.083629
0.26 0.26 -0.068820 0.052080 0.086305
0.27 0.26 -0.072395 0.051650 0.088931
0.28 0.26 -0.075932 0.051065 0.091506
0.29 0.26 -0.079422 0.050328 0.094025
0.29 0.26 -0.082856 0.049442 0.096487
0.30 0.26 -0.086228 0.048409 0.098887
0.32 0.26 -0.089527 0.047230 0.101222
0.33 0.26 -0.092747 0.045909 0.103488
0.34 0.26 -0.095879 0.044448 0.105681
0.35 0.26 -0.098916 0.042847 0.107797
0.35 0.26 -0.101849 0.041110 0.109833
0.36 0.26 -0.104670 0.039240 0.111784
0.38 0.26 -0.107373 0.037237 0.113646
0.39 0.26 -0.109948 0.035106 0.115417
0.40 0.26 -0.112390 0.032849 0.117092
0.41 0.26 -0.114690 0.030471 0.118669
0.42 0.26 -0.116841 0.027974 0.120143
0.42 0.26 -0.118835 0.025363 0.121512
0.43 0.26 -0.120667 0.022644 0.122773
0.45 0.26 -0.122327 0.019822 0.123923
0.46 0.26 -0.123811 0.016902 0.124960
0.47 0.26 -0.125112 0.013892 0.125881
0.48 0.26 -0.126223 0.010799 0.126684
0.48 0.26 -0.127138 0.007631 0.127366
0.49 0.26 -0.127851 0.004397 0.127927
0.51 0.26 -0.128358 0.001106 0.128363
0.52 0.26 -0.128653 -0.002232 0.128673
0.53 0.26 -0.128733 -0.005605 0.128855
0.54 0.26 -0.128592 -0.009002 0.128907
0.55 0.26 -0.128228 -0.012412 0.128827
0.56 0.26 -0.127637 -0.015820 0.128614
0.57 0.26 -0.126818 -0.019212 0.128265
0.58 0.26 -0.125768 -0.022575 0.127778
0.58 0.26 -0.124487 -0.025893 0.127151
0.59 0.26 -0.122975 -0.029150 0.126382
0.60 0.26 -0.121232 -0.032330 0.125469
0.61 0.26 -0.119260 -0.035416 0.124408
0.62 0.26 -0.117063 -0.038391 0.123198
0.64 0.26 -0.114645 -0.041237 0.121836
0.65 0.26 -0.112009 -0.043938 0.120319
0.66 0.26 -0.109164 -0.046477 0.118646
0.67 0.26 -0.106115 -0.048835 0.116813
0.68 0.26 -0.102874 -0.050997 0.114820
0.69 0.26 -0.099448 -0.052946 0.112664
0.70 0.26 -0.095851 -0.054666 0.110344
0.70 0.26 -0.092095 -0.056144 0.107860
0.71 0.26 -0.088195 -0.057367 0.105211
0.72 0.26 -0.084166 -0.058321 0.102398
0.73 0.26 -0.080025 -0.058996 0.099422
0.74 0.26 -0.075791 -0.059385 0.096285
0.76 0.26 -0.071482 -0.059480 0.092992
0.77 0.26 -0.067120 -0.059277 0.089548
0.78 0.26 -0.062725 -0.058773 0.085957
0.79 0.26 -0.058319 -0.057968 0.082228
0.80 0.26 -0.053926 -0.056866 0.078369
0.81 0.26 -0.049568 -0.055473 0.074392
0.82 0.26 -0.045268 -0.053796 0.070308
0.83 0.26 -0.041051 -0.051848 0.066131
0.83 0.26 -0.036938 -0.049642 0.061877
0.84 0.26 -0.032953 -0.047196 0.057562
0.85 0.26 -0.029118 -0.044531 0.053206
0.86 0.26 -0.025454 -0.041668 0.048828
0.88 0.26 -0.021980 -0.038635 0.044450
0.89 0.26 -0.018715 -0.035459 0.040095
0.90 0.26 -0.015676 -0.032171 0.035787
0.91 0.26 -0.012879 -0.028804 0.031552
0.92 0.26 -0.010337 -0.025392 0.027415
0.93 0.26 -0.008060 -0.021971 0.023403
0.94 0.26 -0.006058 -0.018579 0.019542
0.95 0.26 -0.004339 -0.015256 0.015861
0.96 0.26 -0.002907 -0.012039 0.012385
0.96 0.26 -0.001764 -0.008970 0.009142
0.97 0.26 -0.000912 -0.006087 0.006155
0.98 0.26 -0.000348 -0.003432 0.003449
0.99 0.26 -0.000069 -0.001042 0.001045
0.01 0.27 -0.000106 0.002412 0.002415
0.01 0.27 -0.000515 0.007097 0.007116
0.03 0.27 -0.001301 0.011617 0.011690
0.04 0.27 -0.002435 0.015954 0.016138
0.04 0.27 -0.003887 0.020089 0.020461
0.06 0.27 -0.005629 0.024011 0.024662
0.07 0.27 -0.007637 0.027710 0.028743
0.07 0.27 -0.009885 0.031178 0.032708
0.09 0.27 -0.012351 0.034413 0.036562
0.10 0.27 -0.015012 0.037410 0.040310
0.10 0.27 -0.017849 0.040171 0.043958
0.12 0.27 -0.020843 0.042696 0.047512
0.12 0.27 -0.023975 0.044988 0.050978
0.14 0.27 -0.027229 0.047050 0.054361
0.14 0.27 -0.030588 0.048887 0.057668
0.15 0.27 -0.034039 0.050503 0.060904
0.17 0.27 -0.037568 0.051904 0.064073
0.18 0.27 -0.041160 0.053096 0.067181
0.18 0.27 -0.044804 0.054083 0.070231
0.20 0.27 -0.048488 0.054872 0.073225
0.21 0.27 -0.052200 0.055468 0.076168
0.21 0.27 -0.055930 0.055876 0.079059
0.23 0.27 -0.059669 0.056100 0.081900
0.24 0.27 -0.063405 0.056147 0.084691
0.24 0.27 -0.067129 0.056020 0.087433
0.26 0.27 -0.070833 0.055722 0.090123
0.27 0.27 -0.074506 0.055258 0.092761
0.28 0.27 -0.078142 0.054630 0.095344
0.29 0.27 -0.081730 0.053842 0.097871
0.29 0.27 -0.085263 0.052896 0.100338
0.30 0.27 -0.088732 0.051795 0.102743
0.32 0.27 -0.092129 0.050541 0.105081
0.33 0.27 -0.095446 0.049136 0.107351
0.34 0.27 -0.098675 0.047582 0.109548
0.35 0.27 -0.101808 0.045882 0.111669
0.35 0.27 -0.104837 0.044038 0.113711
0.36 0.27 -0.107755 0.042051 0.115670
0.38 0.27 -0.110553 0.039926 0.117542
0.39 0.27 -0.113224 0.037664 0.119325
0.40 0.27 -0.115761 0.035269 0.121014
0.41 0.27 -0.118154 0.032745 0.122608
0.42 0.27 -0.120398 0.030095 0.124103
0.42 0.27 -0.122485 0.027324 0.125496
0.43 0.27 -0.124407 0.024437 0.126784
0.45 0.27 -0.126157 0.021440 0.127966
0.46 0.27 -0.127729 0.018339 0.129039
0.47 0.27 -0.129115 0.015141 0.130000
0.48 0.27 -0.130310 0.011854 0.130848
0.48 0.27 -0.131306 0.008486 0.131579
0.49 0.27 -0.132097 0.005046 0.132193
0.51 0.27 -0.132679 0.001545 0.132688
0.52 0.27 -0.133045 -0.002009 0.133060
0.53 0.27 -0.133191 -0.005602 0.133309
0.54 0.27 -0.133112 -0.009224 0.133431
0.55 0.27 -0.132805 -0.012861 0.133426
0.56 0.27 -0.132265 -0.016500 0.133290
0.57 0.27 -0.131490 -0.020126 0.133021
0.58 0.27 -0.130478 -0.023723 0.132617
0.58 0.27 -0.129227 -0.027277 0.132075
0.59 0.27 -0.127737 -0.030769 0.131391
0.60 0.27 -0.126008 -0.034183 0.130563
0.61 0.27 -0.124042 -0.037501 0.129586
0.62 0.27 -0.121840 -0.040705 0.128459
0.64 0.27 -0.119406 -0.043776 0.127177
0.65 0.27 -0.116744 -0.046696 0.125737
0.66 0.27 -0.113861 -0.049447 0.124135
0.67 0.27 -0.110765 -0.052010 0.122367
0.68 0.27 -0.107462 -0.054366 0.120432
0.69 0.27 -0.103964 -0.056499 0.118325
0.70 0.27 -0.100282 -0.058392 0.116044
0.70 0.27 -0.096429 -0.060028 0.113587
0.71 0.27 -0.092419 -0.061393 0.110952
0.72 0.27 -0.088268 -0.062474 0.108140
0.73 0.27 -0.083994 -0.063258 0.105151
0.74 0.27 -0.079615 -0.063737 0.101985
0.76 0.27 -0.075151 -0.063901 0.098646
0.77 0.27 -0.070622 -0.063746 0.095137
0.78 0.27 -0.066052 -0.063268 0.091465
0.79 0.27 -0.061464 -0.062467 0.087635
0.80 0.27 -0.056880 -0.061345 0.083657
0.81 0.27 -0.052326 -0.059907 0.079541
0.82 0.27 -0.047826 -0.058162 0.075300
0.83 0.27 -0.043405 -0.056121 0.070947
0.83 0.27 -0.039088 -0.053799 0.066499
0.84 0.27 -0.034898 -0.051214 0.061973
0.85 0.27 -0.030861 -0.048386 0.057390
0.86 0.27 -0.026997 -0.045341 0.052770
0.88 0.27 -0.023330 -0.042104 0.048136
0.89 0.27 -0.019879 -0.038706 0.043513
0.90 0.27 -0.016664 -0.035179 0.038926
0.91 0.27 -0.013700 -0.031557 0.034403
0.92 0.27 -0.011002 -0.027878 0.029970
0.93 0.27 -0.008585 -0.024179 0.025658
0.94 0.27 -0.006457 -0.020500 0.021493
0.95 0.27 -0.004627 -0.016883 0.017506
0.96 0.27 -0.003102 -0.013369 0.013724
0.96 0.27 -0.001884 -0.010000 0.010176
0.97 0.27 -0.000974 -0.006819 0.006888
0.98 0.27 -0.000372 -0.003866 0.003884
0.99 0.27 -0.000074 -0.001185 0.001187
0.01 0.28 -0.000110 0.002628 0.002631
0.01 0.28 -0.000532 0.007712 0.007730
0.03 0.28 -0.001343 0.012600 0.012671
0.04 0.28 -0.002512 0.017273 0.017455
0.04 0.28 -0.004009 0.021718 0.022084
0.06 0.28 -0.005805 0.025921 0.026563
0.07 0.28 -0.007873 0.029876 0.030896
0.07 0.28 -0.010189 0.033576 0.035088
0.09 0.28 -0.012727 0.037019 0.039146
0.10 0.28 -0.015466 0.040204 0.043077
0.10 0.28 -0.018384 0.043133 0.046887
0.12 0.28 -0.021463 0.045807 0.050585
0.12 0.28 -0.024682 0.048230 0.054178
0.14 0.28 -0.028026 0.050406 0.057674
0.14 0.28 -0.031477 0.052342 0.061078
0.15 0.28 -0.035021 0.054043 0.064398
0.17 0.28 -0.038643 0.055515 0.067640
0.18 0.28 -0.042330 0.056764 0.070810
0.18 0.28 -0.046070 0.057798 0.073912
0.20 0.28 -0.049849 0.058621 0.076950
0.21 0.28 -0.053658 0.059240 0.079928
0.21 0.28 -0.057485 0.059661 0.082848
0.23 0.28 -0.061319 0.059888 0.085713
0.24 0.28 -0.065152 0.059928 0.088522
0.24 0.28 -0.068972 0.059784 0.091276
0.26 0.28 -0.072772 0.059461 0.093976
0.27 0.28 -0.076542 0.058963 0.096620
0.28 0.28 -0.080274 0.058292 0.099206
0.29 0.28 -0.083959 0.057453 0.101734
0.29 0.28 -0.087588 0.056447 0.104201
0.30 0.28 -0.091153 0.055278 0.106605
0.32 0.28 -0.094646 0.053948 0.108942
0.33 0.28 -0.098060 0.052459 0.111210
0.34 0.28 -0.101385 0.050814 0.113406
0.35 0.28 -0.104615 0.049013 0.115528
0.35 0.28 -0.107741 0.047061 0.117571
0.36 0.28 -0.110755 0.044960 0.119533
0.38 0.28 -0.113650 0.042711 0.121410
0.39 0.28 -0.116417 0.040318 0.123201
0.40 0.28 -0.119050 0.037784 0.124902
0.41 0.28 -0.121540 0.035113 0.126510
0.42 0.28 -0.123879 0.032309 0.128023
0.42 0.28 -0.126060 0.029377 0.129438
0.43 0.28 -0.128077 0.026322 0.130753
0.45 0.28 -0.129920 0.023149 0.131966
0.46 0.28 -0.131584 0.019865 0.133075
0.47 0.28 -0.133060 0.016478 0.134077
0.48 0.28 -0.134343 0.012995 0.134970
0.48 0.28 -0.135425 0.009424 0.135752
0.49 0.28 -0.136300 0.005776 0.136422
0.51 0.28 -0.136962 0.002059 0.136978
0.52 0.28 -0.137406 -0.001714 0.137416
0.53 0.28 -0.137625 -0.005532 0.137736
0.54 0.28 -0.137615 -0.009383 0.137934
0.55 0.28 -0.137371 -0.013254 0.138009
0.56 0.28 -0.136890 -0.017129 0.137957
0.57 0.28 -0.136167 -0.020994 0.137776
0.58 0.28 -0.135201 -0.024834 0.137462
0.58 0.28 -0.133988 -0.028630 0.137013
0.59 0.28 -0.132529 -0.032365 0.136423
0.60 0.28 -0.130821 -0.036023 0.135690
0.61 0.28 -0.128867 -0.039582 0.134809
0.62 0.28 -0.126668 -0.043025 0.133775
0.64 0.28 -0.124226 -0.046332 0.132585
0.65 0.28 -0.121546 -0.049482 0.131232
0.66 0.28 -0.118633 -0.052457 0.129713
0.67 0.28 -0.115494 -0.055236 0.128023
0.68 0.28 -0.112137 -0.057800 0.126157
0.69 0.28 -0.108572 -0.060129 0.124111
0.70 0.28 -0.104810 -0.062206 0.121880
0.70 0.28 -0.100864 -0.064013 0.119462
0.71 0.28 -0.096749 -0.065534 0.116854
0.72 0.28 -0.092479 -0.066753 0.114054
0.73 0.28 -0.088074 -0.067659 0.111062
0.74 0.28 -0.083551 -0.068238 0.107876
0.76 0.28 -0.078931 -0.068483 0.104499
0.77 0.28 -0.074237 -0.068387 0.100935
0.78 0.28 -0.069491 -0.067944 0.097187
0.79 0.28 -0.064717 -0.067154 0.093263
0.80 0.28 -0.059940 -0.066018 0.089170
0.81 0.28 -0.055186 -0.064541 0.084918
0.82 0.28 -0.050481 -0.062732 0.080521
0.83 0.28 -0.045851 -0.060601 0.075992
0.83 0.28 -0.041324 -0.058164 0.071349
0.84 0.28 -0.036923 -0.055438 0.066609
0.85 0.28 -0.032676 -0.052446 0.061793
0.86 0.28 -0.028607 -0.049213 0.056924
0.88 0.28 -0.024740 -0.045767 0.052025
0.89 0.28 -0.021095 -0.042138 0.047124
0.90 0.28 -0.017695 -0.038362 0.042247
0.91 0.28 -0.014558 -0.034475 0.037423
0.92 0.28 -0.011699 -0.030516 0.032681
0.93 0.28 -0.009134 -0.026524 0.028053
0.94 0.28 -0.006874 -0.022543 0.023568
0.95 0.28 -0.004929 -0.018615 0.019257
0.96 0.28 -0.003306 -0.014786 0.015151
0.96 0.28 -0.002009 -0.011099 0.011279
0.97 0.28 -0.001039 -0.007599 0.007670
0.98 0.28 -0.000397 -0.004330 0.004349
0.99 0.28 -0.000079 -0.001337 0.001340
0.01 0.29 -0.000113 0.002851 0.002853
0.01 0.29 -0.000548 0.008346 0.008364
0.03 0.29 -0.001383 0.013612 0.013682
0.04 0.29 -0.002586 0.018633 0.018812
0.04 0.29 -0.004125 0.023394 0.023755
0.06 0.29 -0.005972 0.027887 0.028519
0.07 0.29 -0.008099 0.032104 0.033110
0.07 0.29 -0.010478 0.036042 0.037534
0.09 0.29 -0.013086 0.039699 0.041800
0.10 0.29 -0.015899 0.043076 0.045917
0.10 0.29 -0.018895 0.046176 0.049892
0.12 0.29 -0.022055 0.049001 0.053736
0.12 0.29 -0.025358 0.051558 0.057456
0.14 0.29 -0.028787 0.053851 0.061063
0.14 0.29 -0.032326 0.055888 0.064563
0.15 0.29 -0.035959 0.057674 0.067966
0.17 0.29 -0.039672 0.059218 0.071279
0.18 0.29 -0.043450 0.060527 0.074508
0.18 0.29 -0.047281 0.061606 0.077658
0.20 0.29 -0.051153 0.062464 0.080737
0.21 0.29 -0.055054 0.063107 0.083746
0.21 0.29 -0.058974 0.063540 0.086691
0.23 0.29 -0.062902 0.063771 0.089573
0.24 0.29 -0.066827 0.063803 0.092395
0.24 0.29 -0.070742 0.063643 0.095157
0.26 0.29 -0.074635 0.063295 0.097860
0.27 0.29 -0.078499 0.062762 0.100505
0.28 0.29 -0.082324 0.062049 0.103089
0.29 0.29 -0.086103 0.061159 0.105613
0.29 0.29 -0.089827 0.060094 0.108074
0.30 0.29 -0.093486 0.058857 0.110471
0.32 0.29 -0.097075 0.057451 0.112801
0.33 0.29 -0.100584 0.055878 0.115063
0.34 0.29 -0.104005 0.054141 0.117253
0.35 0.29 -0.107331 0.052241 0.119369
0.35 0.29 -0.110553 0.050182 0.121409
0.36 0.29 -0.113664 0.047964 0.123370
0.38 0.29 -0.116656 0.045592 0.125249
0.39 0.29 -0.119521 0.043068 0.127044
0.40 0.29 -0.122251 0.040396 0.128752
0.41 0.29 -0.124838 0.037579 0.130372
0.42 0.29 -0.127275 0.034621 0.131900
0.42 0.29 -0.129554 0.031527 0.133335
0.43 0.29 -0.131668 0.028302 0.134675
0.45 0.29 -0.133608 0.024952 0.135918
0.46 0.29 -0.135367 0.021485 0.137061
0.47 0.29 -0.136938 0.017906 0.138104
0.48 0.29 -0.138314 0.014225 0.139043
0.48 0.29 -0.139487 0.010449 0.139878
0.49 0.29 -0.140452 0.006590 0.140606
0.51 0.29 -0.141200 0.002656 0.141225
0.52 0.29 -0.141727 -0.001340 0.141733
0.53 0.29 -0.142026 -0.005387 0.142128
0.54 0.29 -0.142092 -0.009472 0.142407
0.55 0.29 -0.141919 -0.013581 0.142567
0.56 0.29 -0.141504 -0.017699 0.142606
0.57 0.29 -0.140841 -0.021810 0.142520
0.58 0.29 -0.139928 -0.025898 0.142304
0.58 0.29 -0.138762 -0.029944 0.141956
0.59 0.29 -0.137341 -0.033932 0.141470
0.60 0.29 -0.135664 -0.037841 0.140842
0.61 0.29 -0.133730 -0.041651 0.140066
0.62 0.29 -0.131542 -0.045344 0.139138
0.64 0.29 -0.129100 -0.048896 0.138050
0.65 0.29 -0.126409 -0.052288 0.136797
0.66 0.29 -0.123474 -0.055499 0.135373
0.67 0.29 -0.120300 -0.058507 0.133773
0.68 0.29 -0.116896 -0.061290 0.131989
0.69 0.29 -0.113270 -0.063829 0.130016
0.70 0.29 -0.109434 -0.066104 0.127850
0.70 0.29 -0.105400 -0.068095 0.125484
0.71 0.29 -0.101183 -0.069785 0.122914
0.72 0.29 -0.096799 -0.071156 0.120138
0.73 0.29 -0.092265 -0.072195 0.117153
0.74 0.29 -0.087600 -0.072889 0.113959
0.76 0.29 -0.082827 -0.073226 0.110555
0.77 0.29 -0.077967 -0.073199 0.106943
0.78 0.29 -0.073043 -0.072801 0.103128
0.79 0.29 -0.068082 -0.072031 0.099115
0.80 0.29 -0.063110 -0.070890 0.094912
0.81 0.29 -0.058152 -0.069381 0.090529
0.82 0.29 -0.053238 -0.067512 0.085978
0.83 0.29 -0.048395 -0.065294 0.081273
0.83 0.29 -0.043650 -0.062743 0.076433
0.84 0.29 -0.039033 -0.059877 0.071476
0.85 0.29 -0.034570 -0.056718 0.066423
0.86 0.29 -0.030288 -0.053292 0.061298
0.88 0.29 -0.026212 -0.049630 0.056127
0.89 0.29 -0.022367 -0.045764 0.050937
0.90 0.29 -0.018775 -0.041729 0.045758
0.91 0.29 -0.015456 -0.037565 0.040620
0.92 0.29 -0.012429 -0.033311 0.035555
0.93 0.29 -0.009710 -0.029012 0.030594
0.94 0.29 -0.007312 -0.024712 0.025771
0.95 0.29 -0.005246 -0.020457 0.021119
0.96 0.29 -0.003521 -0.016293 0.016669
0.96 0.29 -0.002140 -0.012269 0.012454
0.97 0.29 -0.001108 -0.008430 0.008503
0.98 0.29 -0.000424 -0.004826 0.004844
0.99 0.29 -0.000084 -0.001500 0.001503
0.01 0.29 -0.000116 0.003080 0.003082
0.01 0.29 -0.000563 0.008998 0.009015
0.03 0.29 -0.001420 0.014653 0.014722
0.04 0.29 -0.002655 0.020030 0.020206
0.04 0.29 -0.004236 0.025117 0.025472
0.06 0.29 -0.006131 0.029907 0.030529
0.07 0.29 -0.008313 0.034393 0.035383
0.07 0.29 -0.010753 0.038574 0.040044
0.09 0.29 -0.013427 0.042449 0.044522
0.10 0.29 -0.016310 0.046022 0.048827
0.10 0.29 -0.019381 0.049296 0.052969
0.12 0.29 -0.022617 0.052276 0.056959
0.12 0.29 -0.026000 0.054969 0.060808
0.14 0.29 -0.029512 0.057381 0.064525
0.14 0.29 -0.033134 0.059520 0.068121
0.15 0.29 -0.036853 0.061394 0.071605
0.17 0.29 -0.040651 0.063010 0.074986
0.18 0.29 -0.044517 0.064378 0.078271
0.18 0.29 -0.048436 0.065505 0.081467
0.20 0.29 -0.052396 0.066398 0.084582
0.21 0.29 -0.056387 0.067064 0.087619
0.21 0.29 -0.060396 0.067511 0.090584
0.23 0.29 -0.064413 0.067745 0.093479
0.24 0.29 -0.068429 0.067771 0.096309
0.24 0.29 -0.072433 0.067595 0.099074
0.26 0.29 -0.076417 0.067221 0.101776
0.27 0.29 -0.080372 0.066655 0.104415
0.28 0.29 -0.084289 0.065899 0.106992
0.29 0.29 -0.088159 0.064958 0.109506
0.29 0.29 -0.091975 0.063834 0.111956
0.30 0.29 -0.095727 0.062530 0.114340
0.32 0.29 -0.099409 0.061049 0.116658
0.33 0.29 -0.103012 0.059393 0.118907
0.34 0.29 -0.106528 0.057564 0.121086
0.35 0.29 -0.109949 0.055565 0.123192
0.35 0.29 -0.113267 0.053398 0.125223
0.36 0.29 -0.116475 0.051066 0.127178
0.38 0.29 -0.119564 0.048572 0.129054
0.39 0.29 -0.122527 0.045917 0.130848
0.40 0.29 -0.125356 0.043106 0.132561
0.41 0.29 -0.128043 0.040143 0.134188
0.42 0.29 -0.130579 0.037030 0.135729
0.42 0.29 -0.132958 0.033775 0.137181
0.43 0.29 -0.135172 0.030380 0.138544
0.45 0.29 -0.137211 0.026854 0.139814
0.46 0.29 -0.139070 0.023201 0.140992
0.47 0.29 -0.140740 0.019431 0.142075
0.48 0.29 -0.142213 0.015550 0.143061
0.48 0.29 -0.143483 0.011568 0.143948
0.49 0.29 -0.144542 0.007495 0.144736
0.51 0.29 -0.145383 0.003341 0.145421
0.52 0.29 -0.145999 -0.000882 0.146002
0.53 0.29 -0.146384 -0.005161 0.146475
0.54 0.29 -0.146533 -0.009484 0.146839
0.55 0.29 -0.146439 -0.013836 0.147091
0.56 0.29 -0.146096 -0.018201 0.147226
0.57 0.29 -0.145502 -0.022564 0.147241
0.58 0.29 -0.144651 -0.026907 0.147132
0.58 0.29 -0.143539 -0.031212 0.146893
0.59 0.29 -0.142165 -0.035459 0.146520
0.60 0.29 -0.140526 -0.039629 0.146007
0.61 0.29 -0.138622 -0.043700 0.145348
0.62 0.29 -0.136453 -0.047652 0.144535
0.64 0.29 -0.134021 -0.051462 0.143562
0.65 0.29 -0.131328 -0.055107 0.142421
0.66 0.29 -0.128378 -0.058566 0.141106
0.67 0.29 -0.125177 -0.061814 0.139608
0.68 0.29 -0.121733 -0.064831 0.137920
0.69 0.29 -0.118053 -0.067593 0.136035
0.70 0.29 -0.114149 -0.070079 0.133945
0.70 0.29 -0.110034 -0.072269 0.131644
0.71 0.29 -0.105720 -0.074141 0.129127
0.72 0.29 -0.101225 -0.075679 0.126388
0.73 0.29 -0.096566 -0.076866 0.123424
0.74 0.29 -0.091763 -0.077686 0.120232
0.76 0.29 -0.086838 -0.078128 0.116811
0.77 0.29 -0.081812 -0.078182 0.113162
0.78 0.29 -0.076712 -0.077841 0.109288
0.79 0.29 -0.071563 -0.077102 0.105194
0.80 0.29 -0.066392 -0.075963 0.100888
0.81 0.29 -0.061228 -0.074429 0.096377
0.82 0.29 -0.056101 -0.072506 0.091675
0.83 0.29 -0.051039 -0.070205 0.086797
0.83 0.29 -0.046072 -0.067542 0.081759
0.84 0.29 -0.041231 -0.064535 0.076582
0.85 0.29 -0.036545 -0.061208 0.071288
0.86 0.29 -0.032043 -0.057587 0.065901
0.88 0.29 -0.027752 -0.053703 0.060450
0.89 0.29 -0.023698 -0.049590 0.054962
0.90 0.29 -0.019906 -0.045287 0.049469
0.91 0.29 -0.016398 -0.040833 0.044003
0.92 0.29 -0.013196 -0.036273 0.038598
0.93 0.29 -0.010315 -0.031651 0.033289
0.94 0.29 -0.007773 -0.027015 0.028111
0.95 0.29 -0.005580 -0.022413 0.023097
0.96 0.29 -0.003747 -0.017896 0.018284
0.96 0.29 -0.002279 -0.013514 0.013705
0.97 0.29 -0.001180 -0.009316 0.009391
0.98 0.29 -0.000451 -0.005353 0.005372
0.99 0.29 -0.000090 -0.001674 0.001676
0.01 0.30 -0.000119 0.003315 0.003317
0.01 0.30 -0.000577 0.009667 0.009684
0.03 0.30 -0.001456 0.015721 0.015788
0.04 0.30 -0.002721 0.021463 0.021635
0.04 0.30 -0.004341 0.026884 0.027232
0.06 0.30 -0.006282 0.031977 0.032588
0.07 0.30 -0.008515 0.036738 0.037712
0.07 0.30 -0.011013 0.041167 0.042615
0.09 0.30 -0.013750 0.045266 0.047308
0.10 0.30 -0.016700 0.049039 0.051804
0.10 0.30 -0.019840 0.052491 0.056115
0.12 0.30 -0.023150 0.055628 0.060253
0.12 0.30 -0.026609 0.058459 0.064230
0.14 0.30 -0.030198 0.060991 0.068058
0.14 0.30 -0.033900 0.063234 0.071748
0.15 0.30 -0.037699 0.065197 0.075312
0.17 0.30 -0.041580 0.066887 0.078758
0.18 0.30 -0.045529 0.068315 0.082097
0.18 0.30 -0.049532 0.069490 0.085336
0.20 0.30 -0.053577 0.070418 0.088483
0.21 0.30 -0.057652 0.071109 0.091544
0.21 0.30 -0.061746 0.071570 0.094524
0.23 0.30 -0.065850 0.071807 0.097429
0.24 0.30 -0.069952 0.071827 0.100261
0.24 0.30 -0.074043 0.071635 0.103024
0.26 0.30 -0.078115 0.071237 0.105719
0.27 0.30 -0.082157 0.070637 0.108348
0.28 0.30 -0.086162 0.069839 0.110912
0.29 0.30 -0.090122 0.068847 0.113410
0.29 0.30 -0.094027 0.067665 0.115843
0.30 0.30 -0.097870 0.066294 0.118210
0.32 0.30 -0.101643 0.064739 0.120509
0.33 0.30 -0.105338 0.063000 0.122740
0.34 0.30 -0.108948 0.061081 0.124902
0.35 0.30 -0.112463 0.058984 0.126992
0.35 0.30 -0.115877 0.056711 0.129010
0.36 0.30 -0.119181 0.054265 0.130953
0.38 0.30 -0.122367 0.051649 0.132821
0.39 0.30 -0.125429 0.048864 0.134611
0.40 0.30 -0.128357 0.045916 0.136322
0.41 0.30 -0.131144 0.042807 0.137954
0.42 0.30 -0.133782 0.039541 0.139503
0.42 0.30 -0.136263 0.036124 0.140970
0.43 0.30 -0.138578 0.032560 0.142352
0.45 0.30 -0.140721 0.028856 0.143649
0.46 0.30 -0.142682 0.025019 0.144859
0.47 0.30 -0.144454 0.021055 0.145981
0.48 0.30 -0.146030 0.016974 0.147013
0.48 0.30 -0.147400 0.012784 0.147954
0.49 0.30 -0.148559 0.008496 0.148802
0.51 0.30 -0.149498 0.004119 0.149554
0.52 0.30 -0.150210 -0.000332 0.150210
0.53 0.30 -0.150688 -0.004847 0.150766
0.54 0.30 -0.150926 -0.009412 0.151219
0.55 0.30 -0.150918 -0.014011 0.151567
0.56 0.30 -0.150657 -0.018629 0.151804
0.57 0.30 -0.150138 -0.023250 0.151927
0.58 0.30 -0.149356 -0.027855 0.151932
0.58 0.30 -0.148308 -0.032424 0.151811
0.59 0.30 -0.146990 -0.036940 0.151560
0.60 0.30 -0.145399 -0.041379 0.151172
0.61 0.30 -0.143533 -0.045720 0.150639
0.62 0.30 -0.141393 -0.049942 0.149954
0.64 0.30 -0.138978 -0.054019 0.149108
0.65 0.30 -0.136292 -0.057930 0.148092
0.66 0.30 -0.133336 -0.061648 0.146898
0.67 0.30 -0.130117 -0.065152 0.145517
0.68 0.30 -0.126641 -0.068415 0.143939
0.69 0.30 -0.122915 -0.071414 0.142156
0.70 0.30 -0.118951 -0.074126 0.140158
0.70 0.30 -0.114761 -0.076528 0.137937
0.71 0.30 -0.110357 -0.078599 0.135486
0.72 0.30 -0.105757 -0.080317 0.132798
0.73 0.30 -0.100977 -0.081666 0.129868
0.74 0.30 -0.096039 -0.082627 0.126692
0.76 0.30 -0.090963 -0.083188 0.123266
0.77 0.30 -0.085774 -0.083336 0.119592
0.78 0.30 -0.080497 -0.083064 0.115670
0.79 0.30 -0.075160 -0.082366 0.111504
0.80 0.30 -0.069789 -0.081240 0.107100
0.81 0.30 -0.064417 -0.079689 0.102468
0.82 0.30 -0.059072 -0.077719 0.097620
0.83 0.30 -0.053787 -0.075340 0.092570
0.83 0.30 -0.048593 -0.072568 0.087335
0.84 0.30 -0.043522 -0.069421 0.081936
0.85 0.30 -0.038607 -0.065924 0.076397
0.86 0.30 -0.033876 -0.062104 0.070742
0.88 0.30 -0.029362 -0.057992 0.065002
0.89 0.30 -0.025091 -0.053626 0.059205
0.90 0.30 -0.021091 -0.049043 0.053386
